date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_dollar,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
1/1/2014,IND,INR,India,95,61.845,1.53609831,-0.66781,-0.69042,-0.668,-0.48345,-0.44004,1513.618,2.689531081,-0.394,-0.48,-0.45,-0.081,-0.402
1/1/2014,ISR,ILS,Israel,17.5,3.4882,5.016914168,0.08493,0.0111,0.08432,0.68706,0.82885,32350.817,4.147631413,0.283,0.101,0.164,0.947,0.267
1/1/2014,JPN,JPY,Japan,310,104.245,2.97376373,-0.35691,-0.40067,-0.35727,0,0.08404,45869.72,4.786856686,-0.341,-0.435,-0.402,0,-0.349
1/1/2014,KOR,KRW,South Korea,3700,1067.3,3.466691652,-0.25031,-0.30133,-0.25074,0.16576,0.26373,22424.062,3.678256592,-0.001,-0.142,-0.093,0.517,-0.013
1/1/2014,LKA,LKR,Sri Lanka,350,130.8,2.675840979,-0.42134,-0.46072,-0.42166,-0.10018,-0.02456,,,,,,,
1/1/2014,MEX,MXN,Mexico,37,13.33275,2.775121412,-0.39987,-0.44071,-0.40021,-0.0668,0.01163,10146.041,3.097704951,-0.05,-0.185,-0.138,0.442,-0.061
1/1/2014,MYS,MYR,Malaysia,7.4,3.3235,2.226568377,-0.51849,-0.55126,-0.51877,-0.25126,-0.18834,10084.608,3.094800164,-0.237,-0.345,-0.308,0.158,-0.246
1/1/2014,NOR,NOK,Norway,48,6.15745,7.795434798,0.6858,0.57108,0.68484,1.6214,1.84172,97607.32,7.233207657,0.143,-0.019,0.037,0.735,0.129
1/1/2014,NZL,NZD,New Zealand,5.5,1.203007519,4.571874999,-0.01131,-0.07859,-0.01187,0.5374,0.66661,35973.02,4.31890298,0.122,-0.037,0.019,0.704,0.109
1/1/2014,PAK,PKR,Pakistan,320,105.415,3.035621117,-0.34353,-0.38821,-0.3439,0.0208,0.10659,1199.111,2.674659991,0.203,0.033,0.092,0.827,0.189
1/1/2014,PER,PEN,Peru,10,2.8065,3.563156957,-0.22945,-0.28189,-0.22989,0.1982,0.2989,5904.494,2.897148438,0.304,0.119,0.184,0.98,0.289
1/1/2014,PHL,PHP,Philippines,135,45.23,2.984744639,-0.35453,-0.39846,-0.3549,0.00369,0.08805,2344.889,2.728836743,0.16,-0.005,0.053,0.761,0.146
1/1/2014,POL,PLN,Poland,9.2,3.0684,2.998305306,-0.3516,-0.39573,-0.35197,0.00825,0.09299,13468.655,3.254810808,-0.023,-0.162,-0.113,0.483,-0.035
1/1/2014,RUS,RUB,Russia,89,33.93925,2.62233255,-0.43291,-0.4715,-0.43323,-0.11818,-0.04407,12993.358,3.232336953,-0.14,-0.262,-0.219,0.306,-0.15
1/1/2014,SAU,SAR,Saudi Arabia,11,3.7504,2.933020478,-0.36572,-0.40888,-0.36608,-0.0137,0.06919,21196.287,3.620202709,-0.141,-0.263,-0.22,0.304,-0.151
1/1/2014,SGP,SGD,Singapore,4.6,1.27885,3.596981663,-0.22213,-0.27507,-0.22258,0.20957,0.31123,49270.872,4.947676119,-0.229,-0.338,-0.3,0.17,-0.238
1/1/2014,SWE,SEK,Sweden,40.7,6.47315,6.287510717,0.35971,0.26717,0.35893,1.11433,1.29202,57638.234,5.343316894,0.248,0.071,0.133,0.894,0.233
1/1/2014,THA,THB,Thailand,96,32.875,2.920152091,-0.3685,-0.41148,-0.36886,-0.01803,0.0645,5394.714,2.873044096,0.078,-0.075,-0.022,0.636,0.065
1/1/2014,TUR,TRY,Turkey,8.5,2.26155,3.758484225,-0.18721,-0.24252,-0.18767,0.26388,0.3701,10362.609,3.107945111,0.282,0.101,0.164,0.947,0.267
1/1/2014,TWN,TWD,Taiwan,79,30.161,2.619276549,-0.43357,-0.47212,-0.43389,-0.1192,-0.04518,20082.918,3.567558378,-0.222,-0.332,-0.293,0.182,-0.231
1/1/2014,UKR,UAH,Ukraine,19,8.379,2.267573696,-0.50963,-0.543,-0.5099,-0.23747,-0.17339,,,,,,,
1/1/2014,URY,UYU,Uruguay,105,21.38,4.911131899,0.06206,-0.01022,0.06145,0.65149,0.79029,,,,,,,
1/1/2014,USA,USD,United States,4.624166667,1,4.624166667,0,-0.06805,-0.00057,0.55499,0.68568,48327.861,4.903086964,0,-0.142,-0.092,0.518,-0.012
1/1/2014,ZAF,ZAR,South Africa,23.5,10.87765,2.1603931,-0.5328,-0.5646,-0.53307,-0.27352,-0.21246,8078.451,2.999941413,-0.236,-0.345,-0.307,0.159,-0.245
7/1/2014,ARE,AED,UAE,13,3.67305,3.539292958,-0.26188,-0.2855,-0.28138,-0.0288,0.29808,,,,,,,
7/1/2014,ARG,ARS,Argentina,21,8.16875,2.570772762,-0.46386,-0.48102,-0.47803,-0.29457,-0.05713,11582.48,3.3448275,-0.181,-0.308,-0.29,0.029,-0.125
7/1/2014,AUS,AUD,Australia,5.1,1.059378145,4.814145,0.00399,-0.02814,-0.02254,0.32103,0.76565,67855.88,5.817860922,-0.118,-0.255,-0.236,0.108,-0.058
7/1/2014,BRA,BRL,Brazil,13,2.22025,5.855196487,0.2211,0.18202,0.18884,0.6067,1.14747,11437.393,3.338451397,0.868,0.578,0.62,1.349,0.996
7/1/2014,CAN,CAD,Canada,5.64,1.07405,5.251152181,0.09513,0.06008,0.06619,0.44094,0.92593,52488.725,5.142524299,0.088,-0.081,-0.057,0.368,0.162
7/1/2014,CHE,CHF,Switzerland,6.16,0.9024,6.826241135,0.42362,0.37805,0.386,0.87316,1.50361,79344.253,6.322737656,0.15,-0.029,-0.003,0.446,0.229
7/1/2014,CHL,CLP,Chile,2100,564.14,3.722480235,-0.22367,-0.24852,-0.24419,0.02147,0.36527,15300.352,3.508215916,0.13,-0.045,-0.02,0.421,0.208
7/1/2014,CHN,CNY,China,16.9,6.1983,2.726554055,-0.43138,-0.44957,-0.4464,-0.25182,0,6077.65,3.102908075,-0.064,-0.209,-0.188,0.177,0
7/1/2014,COL,COP,Colombia,8600,1847.65,4.654561199,-0.02929,-0.06036,-0.05494,0.27724,0.70712,7935.716,3.184564049,0.557,0.315,0.35,0.957,0.663
7/1/2014,CRI,CRC,Costa Rica,2150,537.3,4.001488926,-0.16549,-0.1922,-0.18754,0.09803,0.4676,,,,,,,
7/1/2014,CZE,CZK,Czech Republic,70.45,20.3877,3.455514845,-0.27935,-0.30242,-0.29839,-0.05179,0.26736,18699.467,3.657595997,0.006,-0.15,-0.127,0.265,0.075
7/1/2014,DNK,DKK,Denmark,28.5,5.5388,5.145518885,0.0731,0.03876,0.04475,0.41196,0.88719,56475.85,5.317745511,0.031,-0.129,-0.106,0.296,0.101
7/1/2014,EGY,EGP,Egypt,16.93,7.15005,2.36781561,-0.50619,-0.522,-0.51924,-0.35026,-0.13157,3178.951,2.975519655,-0.152,-0.284,-0.265,0.066,-0.094
7/1/2014,EUZ,EUR,Euro area,3.67923829,0.742748914,4.95354247,0.03306,0,0.00577,0.35928,0.81678,36888.30379,4.456936383,0.184,0,0.027,0.489,0.265
7/1/2014,GBR,GBP,Britain,2.89,0.586785589,4.925137996,0.02714,-0.00573,0,0.35148,0.80636,38999.208,4.549703777,0.153,-0.026,0,0.45,0.232
7/1/2014,HKG,HKD,Hong Kong,18.8,7.75045,2.425665607,-0.49413,-0.51032,-0.50749,-0.33438,-0.11035,36590.443,4.443846367,-0.418,-0.509,-0.496,-0.269,-0.379
7/1/2014,HUN,HUF,Hungary,860,228.30615,3.766871808,-0.21442,-0.23956,-0.23517,0.03365,0.38155,12543.959,3.387081384,0.185,0.001,0.027,0.489,0.266
7/1/2014,IDN,IDR,Indonesia,27939,11505,2.428422425,-0.49355,-0.50976,-0.50693,-0.33363,-0.10934,3590.662,2.993613018,-0.136,-0.27,-0.251,0.086,-0.077
7/1/2014,IND,INR,India,105,60.08875,1.747415282,-0.63558,-0.64724,-0.6452,-0.5205,-0.35911,1514.634,2.902378321,-0.359,-0.458,-0.444,-0.194,-0.315
7/1/2014,ISR,ILS,Israel,17.5,3.4138,5.12625227,0.06908,0.03487,0.04083,0.40667,0.88012,33450.928,4.305874865,0.268,0.071,0.1,0.594,0.355
7/1/2014,JPN,JPY,Japan,370,101.53,3.644243081,-0.23999,-0.26432,-0.26007,0,0.33657,46530.384,4.880674536,-0.205,-0.328,-0.31,0,-0.15
7/1/2014,KOR,KRW,South Korea,4100,1023.75,4.004884005,-0.16478,-0.19151,-0.18685,0.09896,0.46884,22590.158,3.828579248,0.114,-0.059,-0.034,0.401,0.19
7/1/2014,LKA,LKR,Sri Lanka,350,130.255,2.687036966,-0.43962,-0.45755,-0.45442,-0.26266,-0.01449,,,,,,,
7/1/2014,MEX,MXN,Mexico,42,12.93255,3.247619379,-0.32271,-0.34438,-0.3406,-0.10884,0.19111,10110.686,3.280146927,0.055,-0.109,-0.085,0.326,0.127
7/1/2014,MYS,MYR,Malaysia,7.63,3.1675,2.408839779,-0.49764,-0.51371,-0.51091,-0.339,-0.11653,10387.16,3.292297063,-0.221,-0.342,-0.324,-0.02,-0.167
7/1/2014,NOR,NOK,Norway,48,6.1873,7.757826516,0.6179,0.56612,0.57515,1.12879,1.84529,99249.004,7.197486906,0.148,-0.03,-0.004,0.444,0.227
7/1/2014,NZL,NZD,New Zealand,5.7,1.152737752,4.944750001,0.03123,-0.00177,0.00398,0.35687,0.81355,38384.906,4.522707196,0.165,-0.016,0.01,0.464,0.244
7/1/2014,PAK,PKR,Pakistan,300,98.68,3.040129712,-0.36598,-0.38627,-0.38273,-0.16577,0.11501,1260.736,2.891220327,0.12,-0.054,-0.029,0.408,0.197
7/1/2014,PER,PEN,Peru,10,2.788,3.586800574,-0.25197,-0.27591,-0.27174,-0.01576,0.31551,6549.636,3.123650329,0.223,0.033,0.061,0.538,0.307
7/1/2014,PHL,PHP,Philippines,160,43.205,3.703275084,-0.22768,-0.2524,-0.24809,0.0162,0.35823,2611.503,2.950582156,0.337,0.129,0.159,0.681,0.428
7/1/2014,POL,PLN,Poland,9.2,3.0714,2.995376701,-0.37531,-0.39531,-0.39182,-0.17805,0.09859,12708.962,3.39433273,-0.06,-0.206,-0.185,0.182,0.004
7/1/2014,RUS,RUB,Russia,89,34.83725,2.554736668,-0.46721,-0.48426,-0.48129,-0.29897,-0.06302,14015.75,3.451761825,-0.212,-0.334,-0.316,-0.009,-0.158
7/1/2014,SAU,SAR,Saudi Arabia,11,3.75035,2.933059581,-0.38831,-0.40789,-0.40447,-0.19515,0.07574,25139.004,3.940592763,-0.207,-0.33,-0.312,-0.003,-0.153
7/1/2014,SGP,SGD,Singapore,4.7,1.238,3.79644588,-0.20825,-0.23359,-0.22917,0.04177,0.3924,53516.039,5.187671417,-0.22,-0.342,-0.324,-0.02,-0.167
7/1/2014,SWE,SEK,Sweden,40.7,6.836,5.953774137,0.24166,0.20192,0.20885,0.63375,1.18363,54829.105,5.24537641,0.209,0.021,0.049,0.52,0.292
7/1/2014,THA,THB,Thailand,99,31.78,3.115166772,-0.35033,-0.37112,-0.3675,-0.14518,0.14253,5390.414,3.072706282,0.08,-0.088,-0.063,0.358,0.154
7/1/2014,TUR,TRY,Turkey,9.25,2.09125,4.423191871,-0.07754,-0.10706,-0.10192,0.21375,0.62226,10523.36,3.298282611,0.429,0.207,0.239,0.796,0.526
7/1/2014,TWN,TWD,Taiwan,79,29.982,2.634914282,-0.45049,-0.46807,-0.46501,-0.27697,-0.03361,20386.475,3.731734527,-0.248,-0.365,-0.348,-0.054,-0.196
7/1/2014,UKR,UAH,Ukraine,19,11.685,1.62601626,-0.66089,-0.67175,-0.66985,-0.55381,-0.40364,,,,,,,
7/1/2014,URY,UYU,Uruguay,113,22.97,4.919460165,0.02596,-0.00688,-0.00115,0.34993,0.80428,,,,,,,
7/1/2014,USA,USD,United States,4.795,1,4.795,0,-0.03201,-0.02642,0.31577,0.75863,51708.982,5.108257123,0,-0.155,-0.133,0.257,0.068
7/1/2014,VNM,VND,Vietnam,60000,21230,2.826189355,-0.4106,-0.42946,-0.42617,-0.22448,0.03654,,,,,,,
7/1/2014,ZAF,ZAR,South Africa,24.5,10.5145,2.330115555,-0.51405,-0.52961,-0.52689,-0.3606,-0.1454,7314.014,3.157242263,-0.214,-0.336,-0.318,-0.012,-0.16
1/1/2015,ARE,AED,UAE,13,3.67305,3.539292958,-0.26111,-0.16993,-0.18977,0.1265,0.27816,,,,,,,
1/1/2015,ARG,ARS,Argentina,28,8.61,3.25203252,-0.32108,-0.2373,-0.25553,0.03507,0.17442,14708.613,3.112151502,0.005,-0.008,-0.025,0.344,0.06
1/1/2015,AUS,AUD,Australia,5.3,1.227219734,4.318704999,-0.09839,0.01287,-0.01134,0.37457,0.55963,64578.19,5.061202225,-0.179,-0.19,-0.204,0.097,-0.134
1/1/2015,BRA,BRL,Brazil,13.5,2.59275,5.206826728,0.08702,0.22116,0.19197,0.65725,0.88036,11172.523,2.973950635,0.685,0.662,0.634,1.252,0.776
1/1/2015,CAN,CAD,Canada,5.7,1.22855,4.639615807,-0.0314,0.08813,0.06213,0.47671,0.67552,52037.148,4.571061172,-0.023,-0.036,-0.053,0.305,0.03
1/1/2015,CHE,CHF,Switzerland,6.5,0.86165,7.543666222,0.57488,0.76922,0.72694,1.40103,1.72427,81276.126,5.713807003,0.27,0.253,0.232,0.698,0.339
1/1/2015,CHL,CLP,Chile,2100,627.485,3.346693546,-0.30132,-0.2151,-0.23386,0.0652,0.2086,15775.713,3.153856929,0.021,0.007,-0.01,0.365,0.077
1/1/2015,CHN,CNY,China,17.2,6.2115,2.769057394,-0.42191,-0.35057,-0.36609,-0.11865,0,6958.686,2.809261409,-0.052,-0.064,-0.08,0.268,0
1/1/2015,COL,COP,Colombia,7900,2364.98,3.340408798,-0.30263,-0.21657,-0.2353,0.0632,0.20633,8030.715,2.851159476,0.127,0.112,0.093,0.507,0.189
1/1/2015,CRI,CRC,Costa Rica,2150,536.09,4.010520622,-0.16273,-0.05941,-0.08189,0.27648,0.44833,,,,,,,
1/1/2015,CZE,CZK,Czech Republic,70.45,24.13325,2.919208975,-0.39056,-0.31536,-0.33172,-0.07086,0.05422,18871.009,3.274830262,-0.142,-0.154,-0.168,0.146,-0.096
1/1/2015,DNK,DKK,Denmark,34.5,6.4174,5.376008976,0.12234,0.26084,0.23071,0.7111,0.94146,59129.127,4.848236709,0.067,0.053,0.035,0.426,0.125
1/1/2015,EGY,EGP,Egypt,16.93,7.35005,2.303385691,-0.51913,-0.45979,-0.4727,-0.26687,-0.16817,3242.857,2.66403581,-0.168,-0.179,-0.193,0.112,-0.123
1/1/2015,EUZ,EUR,Euro area,3.68,0.863073404,4.263832002,-0.10985,0,-0.0239,0.35711,0.53981,38643.6391,4.047603189,0.014,0,-0.017,0.355,0.069
1/1/2015,GBR,GBP,Britain,2.89,0.661594443,4.368234997,-0.08805,0.02449,0,0.39034,0.57752,39371.653,4.076056127,0.031,0.017,0,0.378,0.087
1/1/2015,HKG,HKD,Hong Kong,18.8,7.75135,2.425383965,-0.49366,-0.43117,-0.44477,-0.22804,-0.12411,37955.448,4.020706643,-0.42,-0.427,-0.437,-0.224,-0.388
1/1/2015,HUN,HUF,Hungary,860,271.39345,3.168831083,-0.33845,-0.25681,-0.27457,0.00859,0.14437,13387.975,3.060537059,-0.004,-0.017,-0.034,0.332,0.05
1/1/2015,IDN,IDR,Indonesia,27939,12480,2.238701923,-0.53263,-0.47496,-0.4875,-0.28746,-0.19153,3509.824,2.674469671,-0.195,-0.205,-0.219,0.077,-0.151
1/1/2015,IND,INR,India,116.25,61.615,1.886715897,-0.60611,-0.55751,-0.56808,-0.39949,-0.31864,1509.495,2.596290891,-0.301,-0.31,-0.322,-0.065,-0.263
1/1/2015,ISR,ILS,Israel,17.5,3.93415,4.448228969,-0.07135,0.04325,0.01831,0.4158,0.60641,36926.33,3.980485664,0.075,0.061,0.043,0.437,0.134
1/1/2015,JPN,JPY,Japan,370,117.765,3.141850295,-0.34408,-0.26314,-0.28075,0,0.13463,38467.786,4.040730329,-0.252,-0.262,-0.274,0,-0.211
1/1/2015,KOR,KRW,South Korea,4100,1083.3,3.784731838,-0.20987,-0.11236,-0.13358,0.20462,0.36679,25975.068,3.552477921,0.025,0.011,-0.006,0.37,0.081
1/1/2015,LKA,LKR,Sri Lanka,350,131.875,2.654028436,-0.44592,-0.37755,-0.39243,-0.15527,-0.04154,,,,,,,
1/1/2015,MEX,MXN,Mexico,49,14.6275,3.349854726,-0.30066,-0.21436,-0.23313,0.0662,0.20975,10649.907,2.953525255,0.091,0.077,0.058,0.459,0.151
1/1/2015,MYS,MYR,Malaysia,7.63,3.6155,2.11035818,-0.55942,-0.50506,-0.51689,-0.32831,-0.23788,10456.887,2.945981461,-0.311,-0.32,-0.332,-0.079,-0.273
1/1/2015,NOR,NOK,Norway,48,7.6225,6.297146605,0.31464,0.47687,0.44158,1.00428,1.27411,100578.968,6.46821922,-0.063,-0.076,-0.092,0.252,-0.012
1/1/2015,NZL,NZD,New Zealand,5.9,1.313283866,4.492555001,-0.0621,0.05364,0.02846,0.42991,0.62241,40515.94,4.120778251,0.049,0.035,0.017,0.402,0.106
1/1/2015,PAK,PKR,Pakistan,300,100.735,2.978110885,-0.37826,-0.30154,-0.31823,-0.05212,0.0755,1274.756,2.587116596,0.108,0.093,0.074,0.48,0.168
1/1/2015,PER,PEN,Peru,10,3.008,3.324468085,-0.30596,-0.22031,-0.23894,0.05812,0.20058,6540.989,2.792936573,0.145,0.13,0.111,0.531,0.208
1/1/2015,PHL,PHP,Philippines,163,44.41,3.670344517,-0.23375,-0.13919,-0.15976,0.16821,0.32549,2790.878,2.646371132,0.334,0.317,0.294,0.784,0.407
1/1/2015,POL,PLN,Poland,9.2,3.7066,2.48205903,-0.48182,-0.41788,-0.43179,-0.21,-0.10364,13435.263,3.062385214,-0.22,-0.231,-0.244,0.042,-0.178
1/1/2015,RUS,RUB,Russia,89,65.227,1.364465635,-0.71514,-0.67999,-0.68764,-0.56571,-0.50725,14591.33,3.107567735,-0.578,-0.583,-0.59,-0.435,-0.555
1/1/2015,SAU,SAR,Saudi Arabia,11,3.7569,2.927945913,-0.38874,-0.31331,-0.32972,-0.06808,0.05738,24953.086,3.512535839,-0.198,-0.209,-0.222,0.072,-0.154
1/1/2015,SGP,SGD,Singapore,4.7,1.33315,3.525484754,-0.26399,-0.17317,-0.19293,0.1221,0.27317,55182.483,4.693990176,-0.277,-0.287,-0.299,-0.034,-0.238
1/1/2015,SWE,SEK,Sweden,40.7,8.19145,4.968595304,0.03729,0.16529,0.13744,0.58142,0.79433,58014.168,4.80466081,-0.005,-0.018,-0.035,0.33,0.049
1/1/2015,THA,THB,Thailand,99,32.605,3.036344119,-0.36611,-0.28788,-0.3049,-0.03358,0.09653,5675.8,2.759122426,0.059,0.045,0.027,0.415,0.116
1/1/2015,TUR,TRY,Turkey,9.25,2.33345,3.96408751,-0.17242,-0.0703,-0.09252,0.2617,0.43157,10721.063,2.956306242,0.29,0.273,0.251,0.725,0.36
1/1/2015,TWN,TWD,Taiwan,79,31.493,2.508493951,-0.47631,-0.41168,-0.42574,-0.20159,-0.0941,20924.921,3.355103224,-0.281,-0.29,-0.302,-0.038,-0.241
1/1/2015,UKR,UAH,Ukraine,19,15.822,1.200859563,-0.7493,-0.71836,-0.72509,-0.61779,-0.56633,,,,,,,
1/1/2015,URY,UYU,Uruguay,113,24.425,4.626407369,-0.03415,0.08504,0.0591,0.47251,0.67075,,,,,,,
1/1/2015,USA,USD,United States,4.79,1,4.79,0,0.1234,0.09655,0.52458,0.72983,53000.972,4.608730268,0,-0.013,-0.03,0.337,0.054
1/1/2015,VNM,VND,Vietnam,60000,21380,2.806361085,-0.41412,-0.34182,-0.35755,-0.10678,0.01347,,,,,,,
1/1/2015,ZAF,ZAR,South Africa,25.5,11.47875,2.221496243,-0.53622,-0.47899,-0.49144,-0.29293,-0.19774,6621.122,2.796068408,-0.236,-0.246,-0.259,0.022,-0.194
7/1/2015,ARE,AED,UAE,13,3.67295,3.539389319,-0.26109,-0.12692,-0.21564,0.18555,0.29275,,,,,,,
7/1/2015,ARG,ARS,Argentina,28,9.135,3.0651341,-0.3601,-0.24391,-0.32074,0.0267,0.11953,12873.16,2.969803584,-0.048,-0.004,-0.06,0.309,0.05
7/1/2015,AUS,AUD,Australia,5.3,1.35126005,3.922265,-0.18116,-0.03247,-0.13079,0.3138,0.4326,61219.156,4.650389366,-0.222,-0.186,-0.232,0.069,-0.142
7/1/2015,BRA,BRL,Brazil,13.5,3.15235,4.28251939,-0.10595,0.05639,-0.05095,0.43447,0.56418,11604.471,2.925701882,0.351,0.413,0.333,0.856,0.49
7/1/2015,CAN,CAD,Canada,5.85,1.2897,4.53593859,-0.05304,0.11891,0.00521,0.51936,0.65674,50397.862,4.274223512,-0.021,0.025,-0.034,0.346,0.08
7/1/2015,CHE,CHF,Switzerland,6.5,0.9528,6.821998321,0.42422,0.68282,0.51182,1.28509,1.49171,87475.464,5.563101515,0.132,0.184,0.117,0.555,0.248
7/1/2015,CHL,CLP,Chile,2100,642.45,3.268736867,-0.31759,-0.19368,-0.27562,0.09489,0.1939,14477.099,3.025559123,-0.003,0.043,-0.016,0.37,0.099
7/1/2015,CHN,CNY,China,17,6.2092,2.737872834,-0.42842,-0.32463,-0.39326,-0.08292,0,7588.996,2.786117413,-0.093,-0.051,-0.105,0.246,0
7/1/2015,COL,COP,Colombia,7900,2708.9,2.916312895,-0.39117,-0.28062,-0.35372,-0.02315,0.06517,8075.644,2.803034092,-0.04,0.004,-0.053,0.319,0.059
7/1/2015,CRI,CRC,Costa Rica,2150,533.3,4.031501969,-0.15835,-0.00553,-0.10658,0.35039,0.47249,,,,,,,
7/1/2015,CZE,CZK,Czech Republic,70,24.70225,2.833749962,-0.4084,-0.30098,-0.37201,-0.05081,0.03502,19563.33,3.20236482,-0.183,-0.146,-0.194,0.122,-0.1
7/1/2015,DNK,DKK,Denmark,34.59,6.81105,5.078512124,0.06023,0.25275,0.12545,0.7011,0.85491,60563.623,4.627601968,0.013,0.06,-0.001,0.391,0.117
7/1/2015,EGY,EGP,Egypt,16.93,7.83005,2.162182872,-0.5486,-0.46664,-0.52084,-0.27576,-0.21027,3303.752,2.637155332,-0.243,-0.208,-0.253,0.04,-0.166
7/1/2015,EUZ,EUR,Euro area,3.7,0.912700224,4.053904998,-0.15367,0,-0.10162,0.35789,0.48068,40028.39054,3.913763749,-0.044,0,-0.057,0.313,0.054
7/1/2015,GBR,GBP,Britain,2.89,0.640450877,4.512446003,-0.05794,0.11311,0,0.51149,0.64816,45653.41,4.109298612,0.013,0.06,0,0.392,0.117
7/1/2015,HKG,HKD,Hong Kong,19.2,7.7508,2.477163648,-0.48285,-0.38894,-0.45104,-0.17025,-0.09522,39871.096,3.908295933,-0.415,-0.388,-0.423,-0.196,-0.355
7/1/2015,HUN,HUF,Hungary,900,282.8778,3.18158583,-0.33579,-0.21518,-0.29493,0.0657,0.16206,13881.131,3.004842302,-0.023,0.022,-0.036,0.342,0.077
7/1/2015,IDN,IDR,Indonesia,30500,13344.5,2.285585822,-0.52284,-0.4362,-0.49349,-0.23442,-0.1652,3533.529,2.645142756,-0.203,-0.166,-0.213,0.096,-0.121
7/1/2015,IND,INR,India,116.25,63.43,1.832728993,-0.61738,-0.54791,-0.59385,-0.38611,-0.3306,1626.982,2.578868068,-0.344,-0.314,-0.353,-0.099,-0.277
7/1/2015,ISR,ILS,Israel,17.5,3.77835,4.631651382,-0.03306,0.14252,0.02642,0.55142,0.6917,36990.982,3.808178467,0.122,0.174,0.108,0.542,0.238
7/1/2015,JPN,JPY,Japan,370,123.935,2.985435914,-0.37674,-0.26357,-0.3384,0,0.09042,36331.742,3.785262208,-0.272,-0.239,-0.282,0,-0.197
7/1/2015,KOR,KRW,South Korea,4300,1143.5,3.760384784,-0.21495,-0.0724,-0.16666,0.25958,0.37347,28100.717,3.499138335,-0.008,0.038,-0.021,0.363,0.094
7/1/2015,LKA,LKR,Sri Lanka,350,133.85,2.614867389,-0.4541,-0.35498,-0.42052,-0.12413,-0.04493,,,,,,,
7/1/2015,MEX,MXN,Mexico,49,15.73975,3.113137121,-0.35008,-0.23206,-0.3101,0.04277,0.13706,10714.826,2.894776369,-0.008,0.038,-0.021,0.364,0.094
7/1/2015,MYS,MYR,Malaysia,7.65,3.8065,2.009720215,-0.58043,-0.50425,-0.55463,-0.32683,-0.26596,10803.525,2.897859691,-0.36,-0.33,-0.368,-0.121,-0.294
7/1/2015,NOR,NOK,Norway,46,8.14255,5.649335896,0.1794,0.39355,0.25195,0.8923,1.0634,97013.261,5.894650916,-0.116,-0.075,-0.127,0.215,-0.025
7/1/2015,NZL,NZD,New Zealand,5.9,1.509092281,3.909635,-0.18379,-0.03559,-0.13359,0.30957,0.42798,43837.294,4.046167454,-0.108,-0.067,-0.12,0.225,-0.017
7/1/2015,PAK,PKR,Pakistan,350,101.7,3.441494592,-0.28153,-0.15107,-0.23733,0.15276,0.257,1342.73,2.568987005,0.236,0.293,0.22,0.699,0.363
7/1/2015,PER,PEN,Peru,10,3.1835,3.141196796,-0.34422,-0.22514,-0.30388,0.05217,0.14731,6458.287,2.746812121,0.055,0.104,0.041,0.45,0.164
7/1/2015,PHL,PHP,Philippines,163,45.2125,3.605197678,-0.24735,-0.11069,-0.20105,0.2076,0.31679,2865.485,2.621920456,0.269,0.327,0.252,0.743,0.399
7/1/2015,POL,PLN,Poland,9.6,3.7736,2.543989824,-0.4689,-0.37246,-0.43623,-0.14787,-0.07082,14378.622,3.022135902,-0.223,-0.187,-0.233,0.067,-0.143
7/1/2015,RUS,RUB,Russia,107,56.815,1.883305465,-0.60683,-0.53543,-0.58264,-0.36917,-0.31213,12925.964,2.971639137,-0.415,-0.388,-0.423,-0.196,-0.355
7/1/2015,SAU,SAR,Saudi Arabia,12,3.75055,3.199530735,-0.33204,-0.21075,-0.29095,0.07171,0.16862,24454.016,3.372373053,-0.125,-0.084,-0.136,0.203,-0.035
7/1/2015,SGP,SGD,Singapore,4.7,1.3664,3.43969555,-0.2819,-0.15151,-0.23773,0.15216,0.25634,56319.338,4.48006369,-0.291,-0.259,-0.301,-0.027,-0.219
7/1/2015,SWE,SEK,Sweden,43.7,8.52265,5.127513156,0.07046,0.26483,0.1363,0.71751,0.87281,58491.468,4.555570476,0.039,0.087,0.025,0.427,0.145
7/1/2015,THA,THB,Thailand,108,34.0875,3.168316832,-0.33856,-0.21845,-0.29787,0.06126,0.15722,5444.556,2.711573176,0.078,0.128,0.064,0.481,0.189
7/1/2015,TUR,TRY,Turkey,10.25,2.6457,3.874210984,-0.19119,-0.04433,-0.14144,0.2977,0.41504,10482.14,2.886687823,0.238,0.296,0.222,0.702,0.366
7/1/2015,TWN,TWD,Taiwan,79,31.02,2.546744036,-0.46832,-0.37178,-0.43562,-0.14694,-0.06981,22597.73,3.307845519,-0.29,-0.257,-0.299,-0.024,-0.217
7/1/2015,UKR,UAH,Ukraine,34,21.95,1.548974943,-0.67662,-0.61791,-0.65673,-0.48116,-0.43424,,,,,,,
7/1/2015,URY,UYU,Uruguay,113,27.345,4.13238252,-0.13729,0.01936,-0.08423,0.38418,0.50934,,,,,,,
7/1/2015,USA,USD,United States,4.79,1,4.79,0,0.18158,0.06151,0.60446,0.74953,54596.653,4.420180345,0,0.046,-0.013,0.374,0.103
7/1/2015,VNM,VND,Vietnam,60000,21810,2.751031637,-0.42567,-0.32139,-0.39035,-0.07852,0.00481,,,,,,,
7/1/2015,ZAF,ZAR,South Africa,26,12.41455,2.094316749,-0.56277,-0.48338,-0.53588,-0.29849,-0.23506,6482.753,2.747662599,-0.297,-0.264,-0.306,-0.034,-0.224
