date,brentcrude,djia,wticrude,hhnatgas,gold,nasdaq,sp500,wl500,chyusd,inrusd,jpyusd,eurusd
2018-11-30,65.04473684210525,25303.10789473684,56.81157894736841,4.097894736842105,1221.6105263157897,7253.57347368421,2727.8442105263157,127.86736842105266,6.936094736842106,71.79526315789472,113.36473684210526,1.136557894736842
2018-12-31,57.11000000000001,24019.203125,49.545625,4.040000000000001,1248.05,6880.56275,2590.824375,121.30312499999998,6.8841625,70.95912500000001,112.46499999999999,1.1373937500000002
2019-01-31,59.3015,24170.193,51.428999999999995,3.0959999999999996,1292.1725000000001,6983.342,2608.629,122.97,6.786344999999999,70.71000000000001,108.9605,1.1417899999999999
2019-02-28,63.66555555555556,25586.142777777775,54.84666666666667,2.692777777777778,1318.0777777777778,7426.799888888888,2753.206666666666,130.45444444444445,6.736683333333333,71.1738888888889,110.44,1.1349444444444443
2019-03-31,66.13857142857142,25722.620952380956,58.151428571428575,2.9485714285714284,1302.2857142857142,7629.366047619046,2803.9838095238097,132.79285714285714,6.711942857142858,69.48952380952383,111.1442857142857,1.1296142857142857
2019-04-30,71.2595,26396.103500000005,63.7725,2.6489999999999996,1287.65,7993.90435,2903.5914999999995,137.47549999999995,6.7169550000000005,69.39700000000002,111.6125,1.1232200000000003
2019-05-31,71.28761904761906,25711.755714285715,60.75666666666666,2.643809523809524,1283.1047619047622,7789.655666666667,2851.0028571428566,135.18619047619046,6.856223809523809,69.80095238095237,109.92904761904762,1.118642857142857
2019-06-30,64.22049999999999,26160.101000000002,54.657500000000006,2.398500000000001,1358.4875,7825.458649999999,2890.1659999999997,136.73600000000005,6.897675000000001,69.388,108.0685,1.1295149999999998
2019-07-31,63.918571428571425,27097.14238095238,57.358095238095224,2.366190476190476,1414.590476190476,8207.684904761907,2996.385238095238,141.92904761904762,6.876757142857142,68.75142857142858,108.2738095238095,1.1211238095238096
2019-08-31,59.06095238095238,26065.355238095235,54.86619047619049,2.2204761904761905,1497.102380952381,7913.655952380951,2898.408571428572,137.0604761904762,7.058695238095236,71.14952380952381,106.19761904761903,1.1129476190476189
2019-09-30,63.040499999999994,26900.214,56.94699999999999,2.5589999999999993,1509.685,8087.699900000001,2982.156,140.90749999999997,7.113725,71.311,107.54,1.10112
2019-10-31,59.744285714285716,26732.79761904762,53.991904761904756,2.3528571428571423,1495.1380952380953,8080.248000000002,2977.818095238095,140.51714285714286,7.09682380952381,71.00571428571428,108.12238095238096,1.1053571428571427
2019-11-30,63.16789473684211,27802.601578947364,57.04894736842105,2.641578947368421,1473.0157894736844,8520.382315789475,3105.846315789474,146.6957894736842,7.019894736842107,71.4942105263158,108.85789473684208,1.1050578947368421
2019-12-31,67.115,28144.2865,59.721500000000006,2.2310000000000008,1480.025,8766.4015,3173.5914999999995,150.12599999999998,7.014615000000001,71.1505,109.07250000000002,1.111425
2020-01-31,63.59857142857142,28879.99428571428,57.51904761904761,2.0185714285714282,1560.735714285714,9233.359904761905,3278.2028571428577,155.27904761904765,6.918352380952381,71.27904761904762,109.26666666666668,1.1097666666666666
2020-02-29,55.64888888888889,28487.354999999996,42.73888888888889,1.9122222222222223,1601.5416666666667,9413.202222222222,3274.5144444444445,155.45666666666665,6.996505555555554,71.53277777777777,110.04166666666667,1.0908555555555557
2020-03-31,32.47,22637.420909090903,23.38318181818182,1.7886363636363638,1593.7636363636366,7772.2051363636365,2652.3936363636367,124.5377272727273,7.02045,74.54818181818182,107.66727272727275,1.1045909090909092
2020-04-30,20.87727272727273,22830.05,22.69818181818182,1.6863636363636365,1657.409090909091,8032.4882727272725,2695.679090909091,125.87181818181817,7.070963636363637,76.25545454545454,108.02999999999999,1.0880454545454545
